seq,time_sched_sec,time_actual_sec,jitter_ns,q_des_deg,dq_des_deg_s,tau_des_Nm,q_act_deg,dq_act_deg_s,temp_C,merror,ads_voltage,gait_phase
1563,3.126000000,3.126004159,4159,0.000000000,0.000000000,0.000000000,-1967.527079009,-971.492212839,28.000000000,0,-0.000625000,0.126004159
1564,3.128000000,3.128003461,3461,0.000000000,0.000000000,0.000000000,-1969.471729922,-958.384948023,28.000000000,0,0.000000000,0.128003461
1565,3.130000000,3.130003781,3781,0.000000000,0.000000000,0.000000000,-1971.345666256,-982.377907346,28.000000000,0,0.000000000,0.130003781
1566,3.132000000,3.132004065,4065,0.000000000,0.000000000,0.000000000,-1973.237281235,-975.268882362,28.000000000,0,-0.000375000,0.132004065
1567,3.134000000,3.134003626,3626,0.000000000,0.000000000,0.000000000,-1975.128896214,-940.834542592,28.000000000,0,-0.000250000,0.134003626
1568,3.136000000,3.136004280,4280,0.000000000,0.000000000,0.000000000,-1977.002832548,-941.056699623,28.000000000,0,0.000500000,0.136004280
1569,3.138000000,3.138004045,4045,0.000000000,0.000000000,0.000000000,-1978.859090237,-936.169244946,28.000000000,0,-0.001125000,0.138004045
1570,3.140000000,3.140003828,3828,0.000000000,0.000000000,0.000000000,-1980.644633348,-912.842756715,28.000000000,0,-0.000625000,0.140003828
1571,3.142000000,3.142003705,3705,0.000000000,0.000000000,0.000000000,-1982.571605616,-951.275923038,28.000000000,0,-0.000625000,0.142003705
1572,3.144000000,3.144003655,3655,0.000000000,0.000000000,0.000000000,-1984.286434149,-928.615905900,28.000000000,0,-0.000250000,0.144003655
1573,3.146000000,3.146003809,3809,0.000000000,0.000000000,0.000000000,-1986.160370483,-891.960064880,28.000000000,0,0.001125000,0.146003809
1574,3.148000000,3.148004074,4074,0.000000000,0.000000000,0.000000000,-1987.981270883,-911.287657499,28.000000000,0,0.001500000,0.148004074
1575,3.150000000,3.150004079,4079,0.000000000,0.000000000,0.000000000,-1989.766813994,-891.737907849,28.000000000,0,0.000125000,0.150004079
1576,3.152000000,3.152004382,4382,0.000000000,0.000000000,0.000000000,-1991.587714394,-868.189262587,28.000000000,0,0.001000000,0.152004382
1577,3.154000000,3.154003591,3591,0.000000000,0.000000000,0.000000000,-1993.302542926,-886.183982079,28.000000000,0,0.000500000,0.154003591
1578,3.156000000,3.156006245,6245,0.000000000,0.000000000,0.000000000,-1995.052728748,-879.963585218,28.000000000,0,0.000500000,0.156006245
1579,3.158000000,3.158012306,12306,0.000000000,0.000000000,0.000000000,-1996.838271859,-873.298874295,28.000000000,0,-0.000125000,0.158012306
1580,3.160000000,3.160005460,5460,0.000000000,0.000000000,0.000000000,-1998.553100391,-868.633576648,28.000000000,0,0.000000000,0.160005460
1581,3.162000000,3.162005392,5392,0.000000000,0.000000000,0.000000000,-2000.161857055,-831.533352510,28.000000000,0,-0.001250000,0.162005392
1582,3.164000000,3.164003323,3323,0.000000000,0.000000000,0.000000000,-2001.947400166,-882.629469587,28.000000000,0,0.000500000,0.164003323
1583,3.166000000,3.166002681,2681,0.000000000,0.000000000,0.000000000,-2003.679907343,-874.631816479,28.000000000,0,-0.000750000,0.166002681
1584,3.168000000,3.168002835,2835,0.000000000,0.000000000,0.000000000,-2005.253306718,-829.978253294,28.000000000,0,0.000875000,0.168002835
1585,3.170000000,3.170003452,3452,0.000000000,0.000000000,0.000000000,-2006.932777961,-823.980013463,28.000000000,0,0.000875000,0.170003452
1586,3.172000000,3.172006161,6161,0.000000000,0.000000000,0.000000000,-2008.612249204,-823.980013463,28.000000000,0,0.000000000,0.172006161
1587,3.174000000,3.174003537,3537,0.000000000,0.000000000,0.000000000,-2010.327077736,-801.097839294,28.000000000,0,0.000375000,0.174003537
1588,3.176000000,3.176003525,3525,0.000000000,0.000000000,0.000000000,-2011.971191689,-833.754922817,28.000000000,0,0.001500000,0.176003525
1589,3.178000000,3.178004364,4364,0.000000000,0.000000000,0.000000000,-2013.650662932,-808.429021309,28.000000000,0,-0.000875000,0.178004364
1590,3.180000000,3.180003777,3777,0.000000000,0.000000000,0.000000000,-2015.277098241,-798.654111955,28.000000000,0,0.000125000,0.180003777
1591,3.182000000,3.182003690,3690,0.000000000,0.000000000,0.000000000,-2016.903533550,-796.876855709,28.000000000,0,0.000125000,0.182003690
1592,3.184000000,3.184003788,3788,0.000000000,0.000000000,0.000000000,-2018.512290214,-784.436061986,28.000000000,0,0.001750000,0.184003788
1593,3.186000000,3.186003609,3609,0.000000000,0.000000000,0.000000000,-2020.068010945,-809.761963494,28.000000000,0,-0.001625000,0.186003609
1594,3.188000000,3.188004615,4615,0.000000000,0.000000000,0.000000000,-2021.694446253,-791.989401032,28.000000000,0,-0.000125000,0.188004615
1595,3.190000000,3.190003991,3991,0.000000000,0.000000000,0.000000000,-2023.250166984,-786.657632294,28.000000000,0,0.000375000,0.190003991
1596,3.192000000,3.192004071,4071,0.000000000,0.000000000,0.000000000,-2024.788209069,-812.205690832,28.000000000,0,0.000750000,0.192004071
1597,3.194000000,3.194003447,3447,0.000000000,0.000000000,0.000000000,-2026.343929800,-793.322343217,28.000000000,0,0.000375000,0.194003447
1598,3.196000000,3.196003601,3601,0.000000000,0.000000000,0.000000000,-2027.881971885,-794.877442432,28.000000000,0,0.000375000,0.196003601
1599,3.198000000,3.198003662,3662,0.000000000,0.000000000,0.000000000,-2029.402335326,-784.880376048,28.000000000,0,0.000250000,0.198003662
1600,3.200000000,3.200004242,4242,0.000000000,0.000000000,0.000000000,-2030.851984188,-738.893939735,28.000000000,0,0.001375000,0.200004242
1601,3.202000000,3.202003840,3840,0.000000000,0.000000000,0.000000000,-2032.425383563,-773.106053417,28.000000000,0,0.000125000,0.202003840
1602,3.204000000,3.204003772,3772,0.000000000,0.000000000,0.000000000,-2033.910389715,-767.996441709,28.000000000,0,0.000875000,0.204003772
1603,3.206000000,3.206003870,3870,0.000000000,0.000000000,0.000000000,-2035.377717222,-764.664086247,28.000000000,0,0.000500000,0.206003870
1604,3.208000000,3.208003228,3228,0.000000000,0.000000000,0.000000000,-2036.827366084,-711.124310889,28.000000000,0,0.000750000,0.208003228
1605,3.210000000,3.210003030,3030,0.000000000,0.000000000,0.000000000,-2038.259336302,-736.450212397,28.000000000,0,0.000750000,0.210003030
1606,3.212000000,3.212003091,3091,0.000000000,0.000000000,0.000000000,-2039.762021098,-716.900393689,28.000000000,0,0.000375000,0.212003091
1607,3.214000000,3.214005171,5171,0.000000000,0.000000000,0.000000000,-2041.211669960,-712.235096042,28.000000000,0,0.000750000,0.214005171
1608,3.216000000,3.216003473,3473,0.000000000,0.000000000,0.000000000,-2042.625961533,-723.787261643,28.000000000,0,0.001375000,0.216003473
1609,3.218000000,3.218003683,3683,0.000000000,0.000000000,0.000000000,-2044.057931751,-714.678823381,28.000000000,0,-0.000250000,0.218003683
1610,3.220000000,3.220003059,3059,0.000000000,0.000000000,0.000000000,-2045.472223324,-710.457839796,28.000000000,0,-0.001125000,0.220003059
1611,3.222000000,3.222003620,3620,0.000000000,0.000000000,0.000000000,-2046.868836252,-724.453732735,28.000000000,0,-0.001125000,0.222003620
1612,3.224000000,3.224003033,3033,0.000000000,0.000000000,0.000000000,-2048.212413246,-682.688210950,28.000000000,0,0.000125000,0.224003033
1613,3.226000000,3.226003020,3020,0.000000000,0.000000000,0.000000000,-2049.644383464,-708.902740581,28.000000000,0,-0.000125000,0.226003020
1614,3.228000000,3.228003637,3637,0.000000000,0.000000000,0.000000000,-2051.005639103,-706.014699181,28.000000000,0,0.000750000,0.228003637
1615,3.230000000,3.230003199,3199,0.000000000,0.000000000,0.000000000,-2052.366894742,-703.793128873,28.000000000,0,0.000000000,0.230003199
1616,3.232000000,3.232003575,3575,0.000000000,0.000000000,0.000000000,-2053.728150381,-695.351161704,28.000000000,0,0.000625000,0.232003575
1617,3.234000000,3.234003043,3043,0.000000000,0.000000000,0.000000000,-2055.089406020,-688.464293750,28.000000000,0,-0.000250000,0.234003043
1618,3.236000000,3.236003068,3068,0.000000000,0.000000000,0.000000000,-2056.344589791,-667.803689888,28.000000000,0,-0.000250000,0.236003068
1619,3.238000000,3.238003036,3036,0.000000000,0.000000000,0.000000000,-2057.688166785,-660.472507873,28.000000000,0,0.000125000,0.238003036
1620,3.240000000,3.240003209,3209,0.000000000,0.000000000,0.000000000,-2058.961029201,-656.251524288,28.000000000,0,-0.000625000,0.240003209
1621,3.242000000,3.242003400,3400,0.000000000,0.000000000,0.000000000,-2060.304606195,-635.368763395,28.000000000,0,-0.000375000,0.242003400
1622,3.244000000,3.244003609,3609,0.000000000,0.000000000,0.000000000,-2061.595147255,-651.364069611,28.000000000,0,0.002000000,0.244003609
1623,3.246000000,3.246003411,3411,0.000000000,0.000000000,0.000000000,-2062.868009671,-640.256218072,28.000000000,0,-0.000500000,0.246003411
1624,3.248000000,3.248003250,3250,0.000000000,0.000000000,0.000000000,-2064.176229376,-622.483724668,28.000000000,0,-0.000375000,0.248003250
1625,3.250000000,3.250003441,3441,0.000000000,0.000000000,0.000000000,-2065.431413147,-656.695838349,28.000000000,0,-0.000375000,0.250003441
1626,3.252000000,3.252003447,3447,0.000000000,0.000000000,0.000000000,-2066.686596918,-637.146019642,28.000000000,0,-0.000125000,0.252003447
1627,3.254000000,3.254003138,3138,0.000000000,0.000000000,0.000000000,-2067.941780689,-631.814250903,28.000000000,0,-0.001250000,0.254003138
1628,3.256000000,3.256003866,3866,0.000000000,0.000000000,0.000000000,-2069.196964460,-625.593854041,28.000000000,0,-0.000250000,0.256003866
1629,3.258000000,3.258003075,3075,0.000000000,0.000000000,0.000000000,-2070.469826876,-635.146606365,28.000000000,0,0.000500000,0.258003075
1630,3.260000000,3.260003137,3137,0.000000000,0.000000000,0.000000000,-2071.618938779,-597.824294252,28.000000000,0,0.000125000,0.260003137
1631,3.262000000,3.262003068,3068,0.000000000,0.000000000,0.000000000,-2072.874122550,-622.705881699,28.000000000,0,0.000125000,0.262003068
1632,3.264000000,3.264003111,3111,0.000000000,0.000000000,0.000000000,-2074.076270387,-617.818427022,28.000000000,0,0.000000000,0.264003111
1633,3.266000000,3.266003024,3024,0.000000000,0.000000000,0.000000000,-2075.278418224,-609.820773914,28.000000000,0,0.000500000,0.266003024
1634,3.268000000,3.268003178,3178,0.000000000,0.000000000,0.000000000,-2076.462887416,-590.715269267,28.000000000,0,0.001750000,0.268003178
1635,3.270000000,3.270003388,3388,0.000000000,0.000000000,0.000000000,-2077.541284741,-583.828401314,28.000000000,0,-0.000500000,0.270003388
1636,3.272000000,3.272003430,3430,0.000000000,0.000000000,0.000000000,-2078.725753933,-563.612111513,28.000000000,0,-0.000625000,0.272003430
1637,3.274000000,3.274003788,3788,0.000000000,0.000000000,0.000000000,-2079.857187191,-571.609764621,28.000000000,0,-0.000500000,0.274003788
1638,3.276000000,3.276003923,3923,0.000000000,0.000000000,0.000000000,-2081.006299094,-552.726417006,28.000000000,0,-0.000500000,0.276003923
1639,3.278000000,3.278003411,3411,0.000000000,0.000000000,0.000000000,-2082.137732353,-551.615631852,28.000000000,0,-0.000250000,0.278003411
1640,3.280000000,3.280003602,3602,0.000000000,0.000000000,0.000000000,-2083.251486966,-543.617978744,28.000000000,0,-0.000125000,0.280003602
1641,3.282000000,3.282004089,4089,0.000000000,0.000000000,0.000000000,-2084.347562935,-555.392301375,28.000000000,0,0.000250000,0.282004089
1642,3.284000000,3.284004391,4391,0.000000000,0.000000000,0.000000000,-2085.425960260,-562.501326359,28.000000000,0,-0.000375000,0.284004391
1643,3.286000000,3.286003934,3934,0.000000000,0.000000000,0.000000000,-2086.522036229,-544.950920929,28.000000000,0,-0.000500000,0.286003934
1644,3.288000000,3.288003569,3569,0.000000000,0.000000000,0.000000000,-2087.600433553,-536.286796728,28.000000000,0,0.000750000,0.288003569
1645,3.290000000,3.290003556,3556,0.000000000,0.000000000,0.000000000,-2088.661152233,-532.510127205,28.000000000,0,0.000750000,0.290003556
1646,3.292000000,3.292003692,3692,0.000000000,0.000000000,0.000000000,-2089.704192268,-528.066986590,28.000000000,0,0.000250000,0.292003692
1647,3.294000000,3.294003827,3827,0.000000000,0.000000000,0.000000000,-2090.711875014,-509.850144595,28.000000000,0,-0.000500000,0.294003827
1648,3.296000000,3.296004240,4240,0.000000000,0.000000000,0.000000000,-2091.790272338,-534.731697513,28.000000000,0,-0.000875000,0.296004240
1649,3.298000000,3.298004061,4061,0.000000000,0.000000000,0.000000000,-2092.780276439,-505.407003980,28.000000000,0,-0.001875000,0.298004061
1650,3.300000000,3.300003993,3993,0.000000000,0.000000000,0.000000000,-2093.787959185,-497.409350872,28.000000000,0,0.002000000,0.300003993
1651,3.302000000,3.302003609,3609,0.000000000,0.000000000,0.000000000,-2094.848677865,-494.743466503,28.000000000,0,-0.001250000,0.302003609
1652,3.304000000,3.304003634,3634,0.000000000,0.000000000,0.000000000,-2095.838681966,-492.077582133,28.000000000,0,-0.001250000,0.304003634
1653,3.306000000,3.306003714,3714,0.000000000,0.000000000,0.000000000,-2096.811007422,-484.746400118,28.000000000,0,0.000750000,0.306003714
1654,3.308000000,3.308003682,3682,0.000000000,0.000000000,0.000000000,-2097.783332879,-492.521896195,28.000000000,0,0.000750000,0.308003682
1655,3.310000000,3.310004447,4447,0.000000000,0.000000000,0.000000000,-2098.755658335,-490.300325887,28.000000000,0,-0.000250000,0.310004447
1656,3.312000000,3.312003897,3897,0.000000000,0.000000000,0.000000000,-2099.745662436,-472.083449364,28.000000000,0,0.000500000,0.312003897
1657,3.314000000,3.314003792,3792,0.000000000,0.000000000,0.000000000,-2100.682630603,-468.973250933,28.000000000,0,0.001000000,0.314003792
1658,3.316000000,3.316003761,3761,0.000000000,0.000000000,0.000000000,-2101.637277415,-463.641482195,28.000000000,0,0.001000000,0.316003761
1659,3.318000000,3.318003655,3655,0.000000000,0.000000000,0.000000000,-2102.556566937,-466.529523595,28.000000000,0,-0.000750000,0.318003655
1660,3.320000000,3.320003680,3680,0.000000000,0.000000000,0.000000000,-2103.493535104,-460.753440795,28.000000000,0,-0.000875000,0.320003680
1661,3.322000000,3.322004074,4074,0.000000000,0.000000000,0.000000000,-2104.395145982,-454.977357995,28.000000000,0,-0.000125000,0.322004074
1662,3.324000000,3.324003950,3950,0.000000000,0.000000000,0.000000000,-2105.279078215,-462.308540010,28.000000000,0,0.000500000,0.324003950
1663,3.326000000,3.326003919,3919,0.000000000,0.000000000,0.000000000,-2106.163010448,-458.531870487,28.000000000,0,0.000250000,0.326003919
1664,3.328000000,3.328003573,3573,0.000000000,0.000000000,0.000000000,-2107.046942681,-453.644415810,28.000000000,0,-0.000750000,0.328003573
1665,3.330000000,3.330004171,4171,0.000000000,0.000000000,0.000000000,-2107.913196270,-447.424053477,28.000000000,0,-0.000750000,0.330004171
1666,3.332000000,3.332003603,3603,0.000000000,0.000000000,0.000000000,-2108.779449858,-430.095805077,28.000000000,0,0.000500000,0.332003603
1667,3.334000000,3.334003646,3646,0.000000000,0.000000000,0.000000000,-2109.610346157,-439.426400369,28.000000000,0,0.000000000,0.334003646
1668,3.336000000,3.336003948,3948,0.000000000,0.000000000,0.000000000,-2110.441242457,-408.546573092,28.000000000,0,-0.000125000,0.336003948
1669,3.338000000,3.338003417,3417,0.000000000,0.000000000,0.000000000,-2111.272138756,-397.660878584,28.000000000,0,0.000500000,0.338003417
1670,3.340000000,3.340004200,4200,0.000000000,0.000000000,0.000000000,-2112.085356410,-397.883035615,28.000000000,0,-0.000375000,0.340004200
1671,3.342000000,3.342003650,3650,0.000000000,0.000000000,0.000000000,-2112.916252709,-418.099325415,28.000000000,0,-0.000125000,0.342003650
1672,3.344000000,3.344003675,3675,0.000000000,0.000000000,0.000000000,-2113.694113074,-389.441068446,28.000000000,0,-0.000125000,0.344003675
1673,3.346000000,3.346003643,3643,0.000000000,0.000000000,0.000000000,-2114.471973439,-384.997927830,28.000000000,0,0.001000000,0.346003643
1674,3.348000000,3.348003760,3760,0.000000000,0.000000000,0.000000000,-2115.249833805,-391.884795784,28.000000000,0,0.000250000,0.348003760
1675,3.350000000,3.350004173,4173,0.000000000,0.000000000,0.000000000,-2116.010015525,-395.883622338,28.000000000,0,0.000000000,0.350004173
1676,3.352000000,3.352003994,3994,0.000000000,0.000000000,0.000000000,-2116.770197245,-393.439894999,28.000000000,0,-0.000125000,0.352003994
1677,3.354000000,3.354003963,3963,0.000000000,0.000000000,0.000000000,-2117.512700321,-384.553613769,28.000000000,0,-0.000500000,0.354003963
1678,3.356000000,3.356003617,3617,0.000000000,0.000000000,0.000000000,-2118.272882042,-369.669127235,28.000000000,0,-0.000625000,0.356003617
1679,3.358000000,3.358003604,3604,0.000000000,0.000000000,0.000000000,-2119.015385118,-363.004416312,28.000000000,0,-0.000625000,0.358003604
1680,3.360000000,3.360003536,3536,0.000000000,0.000000000,0.000000000,-2119.704852259,-372.335011605,28.000000000,0,-0.000375000,0.360003536
1681,3.362000000,3.362006319,6319,0.000000000,0.000000000,0.000000000,-2120.411998046,-348.564209312,28.000000000,0,-0.000500000,0.362006319
1682,3.364000000,3.364003751,3751,0.000000000,0.000000000,0.000000000,-2121.101465188,-345.009696820,28.000000000,0,0.000000000,0.364003751
1683,3.366000000,3.366003868,3868,0.000000000,0.000000000,0.000000000,-2121.843968263,-358.339118666,28.000000000,0,0.000500000,0.366003868
1684,3.368000000,3.368003484,3484,0.000000000,0.000000000,0.000000000,-2122.498078116,-332.124589035,28.000000000,0,-0.001250000,0.368003484
1685,3.370000000,3.370003472,3472,0.000000000,0.000000000,0.000000000,-2123.152187968,-326.792820297,28.000000000,0,-0.001250000,0.370003472
1686,3.372000000,3.372003459,3459,0.000000000,0.000000000,0.000000000,-2123.859333755,-342.121655420,28.000000000,0,-0.000250000,0.372003459
1687,3.374000000,3.374005076,5076,0.000000000,0.000000000,0.000000000,-2124.513443607,-336.789886681,28.000000000,0,-0.000625000,0.374005076
1688,3.376000000,3.376004508,4508,0.000000000,0.000000000,0.000000000,-2125.149874815,-317.684382035,28.000000000,0,0.000000000,0.376004508
1689,3.378000000,3.378004180,4180,0.000000000,0.000000000,0.000000000,-2125.768627378,-318.350853127,28.000000000,0,0.001500000,0.378004180
1690,3.380000000,3.380004093,4093,0.000000000,0.000000000,0.000000000,-2126.387379942,-314.574183604,28.000000000,0,0.000000000,0.380004093
